state,latitude,longitude,quarter,temperature_2m_meanmean,temperature_2m_meansum,relative_humidity_2m_meanmean,relative_humidity_2m_meansum,wind_speed_10m_maxmax,temperature_2m_maxmax,relative_humidity_2m_maxmax,temperature_2m_minmin,relative_humidity_2m_minmin,precipitation_hours_sum,moderate_drizzle_sum,moderate_rain_sum,light_rain_sum,heavy_rain_sum,overcast_sum,partly_cloudy_sum,clear_sky_sum,light_drizzle_sum,mainly_clear_sum,heavy_drizzle_sum,light_snow_sum,heavy_snow_sum,moderate_snow_sum,year
Minnesota,46.39241,-94.63623,2,13.779421766703296,1253.92738077,59.16279182417583,5383.814056,35.397354,36.237,100.0,-8.013,17.883852,265.0,11,4,3,0,43,5,3,14,2,0,2,0,4,2021
Minnesota,46.39241,-94.63623,3,20.706021445652173,1904.953973,65.82550594565218,6055.9465470000005,32.449963,34.187,99.685104,8.037001,24.446142,212.0,6,12,5,2,32,7,3,17,6,2,0,0,0,2021
Minnesota,46.39241,-94.63623,4,0.9862753308695652,90.73733044,75.23888689130435,6921.977594,37.290855,23.036999,100.0,-26.263,27.103762,334.0,3,6,3,0,43,0,2,4,3,0,14,6,8,2021
Minnesota,46.39241,-94.63623,1,-10.561773181777777,-950.55958636,72.45220011111111,6520.69801,41.66368,13.087001,99.63987,-33.513,17.025747,244.0,0,0,1,0,50,1,2,1,1,0,16,4,14,2022
Minnesota,46.39241,-94.63623,2,11.590090443802197,1054.698230386,65.87122939560439,5994.281875,37.683247,34.187,99.67168,-9.113,22.95908,372.0,5,9,8,2,34,2,0,11,2,3,5,3,7,2022
Minnesota,46.39241,-94.63623,3,19.675247021739132,1810.122726,70.88185954347827,6521.131078,33.528355,33.987,99.68415,3.087,30.35508,256.0,8,15,1,5,34,3,4,16,3,3,0,0,0,2022
Minnesota,46.39241,-94.63623,4,-0.7353053332608697,-67.64809066000001,71.4398470326087,6572.465927,39.378475,24.237,98.86736,-28.913,20.469536,310.0,4,3,1,0,42,1,1,8,0,1,16,2,13,2022
Minnesota,46.39241,-94.63623,1,-2.6859167,-2.6859167,92.80932,92.80932,14.404499,-0.363,97.12547,-4.613,85.694824,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023
Mississippi,32.741646,-89.678696,1,8.914990758122222,802.349168231,72.73593216666667,6546.233895,28.943642,25.9955,100.0,-7.8045,25.225288,358.0,4,8,12,0,36,2,4,13,4,4,0,1,2,2015
Mississippi,32.741646,-89.678696,2,22.672011417582414,2063.153039,74.59378064835165,6788.034039,23.177402,35.945503,100.0,9.0955,28.352087,327.0,8,16,13,0,29,1,2,17,2,3,0,0,0,2015
Mississippi,32.741646,-89.678696,3,27.64153770652174,2543.021469,62.14687351086956,5717.512363,18.11841,38.8955,100.0,14.3455,21.085352,152.0,3,8,4,0,31,13,4,18,6,5,0,0,0,2015
Mississippi,32.741646,-89.678696,4,16.761578383695653,1542.0652113,72.25803922826087,6647.739609,33.481937,33.495502,100.0,-0.50450003,15.963308,333.0,5,10,5,4,39,6,10,8,2,3,0,0,0,2015
Mississippi,32.741646,-89.678696,1,11.096850939120879,1009.8134354599999,71.39394083516484,6496.848616,31.278593,27.6455,100.0,-3.5544999,29.798634,289.0,2,11,4,4,37,6,10,6,6,4,1,0,0,2016
Mississippi,32.741646,-89.678696,2,22.585427681318684,2055.273919,69.12299834065934,6290.192849,27.666182,36.5455,100.0,7.7454996,24.667326,276.0,11,10,9,2,26,6,4,15,5,3,0,0,0,2016
Mississippi,32.741646,-89.678696,3,28.015156695652173,2577.394416,68.84249635869564,6333.509665,27.74103,36.945503,100.0,15.2955,20.524273,235.0,12,11,11,1,19,6,2,21,5,4,0,0,0,2016
Mississippi,32.741646,-89.678696,4,16.332660590652175,1502.60477434,63.04344888043478,5799.997297,31.68818,32.995502,100.0,-3.0045,16.42305,194.0,3,7,6,2,46,4,10,7,7,0,0,0,0,2016
Mississippi,32.741646,-89.678696,1,13.749491282666668,1237.45421544,72.82517005555556,6554.265305,26.476522,27.665,100.0,-7.785,21.90632,331.0,5,11,9,5,22,3,8,20,2,3,2,0,0,2017
Mississippi,32.741646,-89.678696,2,21.67468537912088,1972.3963695,74.97021069230769,6822.289173,28.820242,31.865,100.0,5.965,30.754238,426.0,10,19,10,4,24,5,6,10,2,1,0,0,0,2017
Mississippi,32.741646,-89.678696,3,25.335630771739133,2330.878031,78.07314495652174,7182.729336,28.174458,35.815,100.0,13.565,29.316303,409.0,9,22,13,3,18,3,1,17,2,4,0,0,0,2017
Mississippi,32.741646,-89.678696,4,14.167831084782609,1303.4404598,70.87572997826086,6520.567158,29.758307,31.065,100.0,-4.335,26.135439,241.0,8,9,5,1,36,2,14,10,3,3,0,0,1,2017
Mississippi,32.741646,-89.678696,1,10.75833352811111,968.25001753,71.34298112222223,6420.868301,30.007679,26.915,100.0,-11.035001,14.162659,402.0,4,12,11,3,34,3,5,12,1,3,0,0,2,2018
Mississippi,32.741646,-89.678696,2,22.082034285714286,2009.46512,71.51780253846154,6508.120031,24.57511,35.715,100.0,1.815,25.901743,313.0,10,14,10,5,22,5,1,17,5,2,0,0,0,2018
Mississippi,32.741646,-89.678696,3,26.533547369565216,2441.086358,77.19132526086956,7101.601924,27.887802,37.114998,100.0,16.015,25.330837,440.0,8,15,16,3,10,4,0,29,2,5,0,0,0,2018
Mississippi,32.741646,-89.678696,4,13.441109910869564,1236.5821118,77.11315042391304,7094.409839,29.168886,31.565,100.0,-4.185,31.226631,394.0,8,17,5,3,30,2,3,19,4,1,0,0,0,2018
Mississippi,32.741646,-89.678696,1,11.002824259555554,990.25418336,72.81789873333334,6553.610886,30.274265,26.065,100.0,-4.585,25.082859,437.0,9,15,6,2,36,0,1,13,2,3,1,1,1,2019
Mississippi,32.741646,-89.678696,2,22.167542285714283,2017.246348,73.01996637362637,6644.81694,27.943514,35.465,100.0,2.9650002,25.713844,382.0,7,11,4,9,32,4,2,17,2,3,0,0,0,2019
Mississippi,32.741646,-89.678696,3,27.287193891304344,2510.4218379999998,71.37819201086957,6566.793665,22.545315,37.315,100.0,18.015001,23.662985,305.0,8,10,6,3,16,8,5,23,10,3,0,0,0,2019
Mississippi,32.741646,-89.678696,4,13.48506358423913,1240.62584975,74.85959561956521,6887.082797,30.978832,36.065,100.0,-6.535,30.52818,362.0,6,14,5,4,28,7,6,15,2,4,1,0,0,2019
Mississippi,32.741646,-89.678696,1,12.749524069780218,1160.20669035,76.58828492307693,6969.533928,31.006012,30.315,100.0,-4.3849998,28.756924,601.0,7,17,6,8,24,2,4,16,1,6,0,0,0,2020
Mississippi,32.741646,-89.678696,2,21.23024820879121,1931.952587,69.5145980989011,6325.828427,39.325775,34.664997,100.0,4.3650002,25.007774,329.0,7,6,7,4,30,6,5,18,0,8,0,0,0,2020
Mississippi,32.741646,-89.678696,3,26.199466891304347,2410.350954,72.87438407608695,6704.443335,28.33957,35.864998,100.0,11.665,26.257465,318.0,7,8,9,6,19,4,2,29,4,4,0,0,0,2020
Mississippi,32.741646,-89.678696,4,14.069189651086957,1294.3654479,73.32625618478261,6746.015569,35.98559,29.815,100.0,-2.685,24.101612,266.0,8,5,8,3,24,9,20,6,6,3,0,0,0,2020
Mississippi,32.741646,-89.678696,1,10.117014156388889,910.5312740749999,73.80525887777777,6642.473299,38.546906,27.365,100.0,-9.735001,25.788609,430.0,7,15,7,3,30,3,6,11,0,4,1,1,2,2021
Mississippi,32.741646,-89.678696,2,20.865482035164835,1898.7588652,72.32661610989011,6581.722066,30.216421,34.515,100.0,1.7149999,25.58451,313.0,7,14,6,5,31,6,1,15,4,2,0,0,0,2021
Mississippi,32.741646,-89.678696,3,25.29083993478261,2326.757274,80.7473915,7428.760018,33.497414,36.215,100.0,10.865,31.453354,621.0,10,29,10,4,12,0,3,17,2,5,0,0,0,2021
Mississippi,32.741646,-89.678696,4,15.584271352173914,1433.7529644,76.45046369565218,7033.44266,27.908709,30.665,100.0,-0.335,30.355375,272.0,4,8,7,4,35,2,9,16,5,2,0,0,0,2021
Mississippi,32.741646,-89.678696,1,9.754213162577779,877.879184632,69.52935044444445,6257.64154,40.016712,27.065,100.0,-6.685,27.719902,338.0,4,13,4,6,30,4,16,8,1,1,0,1,2,2022
Mississippi,32.741646,-89.678696,2,23.06172744505495,2098.6171975,69.31016818681319,6307.225305,37.84283,37.864998,100.0,3.315,21.196903,285.0,10,12,3,7,31,2,6,17,2,1,0,0,0,2022
Mississippi,32.741646,-89.678696,3,25.67476097826087,2362.07801,76.99562411956522,7083.597419,22.608458,36.364998,100.0,11.165,24.854647,438.0,11,20,10,7,10,0,10,15,6,3,0,0,0,2022
Mississippi,32.741646,-89.678696,4,13.834316561304346,1272.75712364,71.24535221739131,6554.5724040000005,36.217144,29.565,100.0,-12.935,21.351622,270.0,6,10,5,7,35,3,10,10,5,1,0,0,0,2022
Mississippi,32.741646,-89.678696,1,15.994166,15.994166,83.515526,83.515526,11.5199995,23.815,98.05983,11.665,50.81126,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023
Missouri,38.456085,-92.288368,1,1.439416542111111,129.54748879,64.83873126666666,5835.485814,23.906818,23.3915,100.0,-18.758501,16.532766,265.0,5,3,4,0,44,2,5,5,3,0,12,3,4,2015
Missouri,38.456085,-92.288368,2,18.71601855934066,1703.1576889,74.5366150989011,6782.831974,29.68636,33.391502,100.0,0.8915,28.337616,421.0,5,19,15,1,29,3,1,13,3,2,0,0,0,2015
Missouri,38.456085,-92.288368,3,24.049945673913044,2212.595002,71.87775170652174,6612.753157,19.813087,35.2915,100.0,10.7415,30.144415,227.0,3,15,6,1,32,14,3,16,2,0,0,0,0,2015
Missouri,38.456085,-92.288368,4,10.569375360597826,972.382533175,69.79456739130434,6421.1002,31.89202,27.8915,100.0,-3.0085,21.927776,301.0,2,8,4,3,38,5,10,13,5,2,1,0,1,2015
Missouri,38.456085,-92.288368,1,4.9196133565274724,447.684815444,65.06350407692308,5920.778871,33.270313,26.1415,100.0,-13.9585,21.702248,219.0,7,3,6,0,48,3,3,7,1,1,7,0,5,2016
Missouri,38.456085,-92.288368,2,19.647863791208792,1787.955605,64.92396287912088,5908.080622,29.275326,37.9415,100.0,0.49150002,22.630373,265.0,8,10,14,1,29,8,4,7,8,2,0,0,0,2016
Missouri,38.456085,-92.288368,3,24.85313904347826,2286.488792,75.76888054347826,6970.73701,22.915916,37.1915,100.0,12.5415,26.762056,328.0,11,17,8,4,17,8,3,18,4,2,0,0,0,2016
Missouri,38.456085,-92.288368,4,9.991794007717392,919.24504871,66.97694210869565,6161.878674,28.266306,30.3915,100.0,-14.8085,19.289919,178.0,5,3,3,0,40,6,7,12,4,5,5,0,2,2016
Missouri,38.456085,-92.288368,1,6.501847091444445,585.16623823,67.24899794444444,6052.409815,33.518684,28.324001,100.0,-14.476,16.43795,288.0,7,5,7,1,40,1,0,19,2,3,2,0,3,2017
Missouri,38.456085,-92.288368,2,18.837644604395603,1714.225659,70.80535567032967,6443.2873660000005,34.57687,34.274,100.0,2.324,24.850718,366.0,8,10,8,7,24,6,2,17,7,2,0,0,0,2017
Missouri,38.456085,-92.288368,3,23.625064239130435,2173.50591,71.71725210869566,6597.987194,19.486609,38.124,100.0,10.924,30.005589,192.0,5,8,6,3,34,6,4,18,6,2,0,0,0,2017
Missouri,38.456085,-92.288368,4,8.777034186413044,807.48714515,64.77610240217392,5959.4014210000005,29.168886,30.274,100.0,-15.776,21.03672,190.0,3,6,3,3,51,6,1,10,3,2,2,0,2,2017
Missouri,38.456085,-92.288368,1,2.535990607,228.23915463,66.30524405555555,5967.471965,35.178837,23.424002,100.0,-19.825998,18.848682,354.0,5,10,7,2,33,4,4,9,0,1,10,0,5,2018
Missouri,38.456085,-92.288368,2,19.288285638846155,1755.233993135,66.85688021978022,6083.9761,28.202042,36.424,100.0,-6.126,22.734768,274.0,10,6,11,3,33,3,2,15,1,2,1,1,3,2018
Missouri,38.456085,-92.288368,3,24.810548782608695,2282.570488,70.03161836956521,6442.90889,22.751316,37.024,100.0,9.124,25.98187,302.0,8,7,8,2,25,9,1,27,4,1,0,0,0,2018
Missouri,38.456085,-92.288368,4,6.936884842543479,638.193405514,74.29812007608696,6835.427047,30.009838,31.624,100.0,-9.326,22.121658,376.0,5,10,7,1,34,1,5,17,0,2,4,2,4,2018
Missouri,38.456085,-92.288368,1,1.8772405681555555,168.951651134,69.2088256,6228.794304,35.97479,19.174002,100.0,-20.126,13.598019,368.0,5,8,4,0,39,4,2,8,0,3,7,4,6,2019
Missouri,38.456085,-92.288368,2,18.04822113736264,1642.3881235000001,75.43209191208791,6864.320364,30.758411,33.374,100.0,-2.076,28.501528,428.0,11,13,7,7,27,4,2,16,0,3,0,1,0,2019
Missouri,38.456085,-92.288368,3,24.84897716304348,2286.105899,74.64179120652175,6867.044791,23.795427,36.374,100.0,14.924,32.88015,292.0,5,12,5,6,34,1,2,18,5,4,0,0,0,2019
Missouri,38.456085,-92.288368,4,7.373569510597826,678.368394975,71.64165989130436,6591.03271,35.647274,32.573997,100.0,-11.926,16.098175,295.0,13,2,3,4,40,6,6,7,2,3,0,2,4,2019
Missouri,38.456085,-92.288368,1,4.405432921978022,400.8943959,72.12650047252747,6563.511543,29.024128,27.974,100.0,-15.826,8.671859,429.0,3,6,7,2,34,0,4,12,2,2,5,3,11,2020
Missouri,38.456085,-92.288368,2,17.45179300769231,1588.1131637,71.945332010989,6547.025213,26.983196,34.124,100.0,-0.726,25.647614,362.0,9,14,8,3,30,3,2,13,3,6,0,0,0,2020
Missouri,38.456085,-92.288368,3,23.689511489130435,2179.435057,74.02581890217391,6810.375339,22.782625,36.724,100.0,8.974,25.806156,349.0,5,13,6,5,26,8,5,16,5,3,0,0,0,2020
Missouri,38.456085,-92.288368,4,8.543474358913043,785.99964102,69.19467911956522,6365.910479,31.559088,30.274,100.0,-12.126,11.352683,253.0,5,9,6,0,40,5,10,7,4,1,3,1,1,2020
Missouri,38.456085,-92.288368,1,2.4397868365333335,219.580815288,70.25292455555555,6322.76321,33.518684,23.074001,100.0,-23.726,19.13122,371.0,2,6,5,0,39,3,4,6,1,2,9,2,11,2021
Missouri,38.456085,-92.288368,2,17.650533781318682,1606.1985741,72.20041038461538,6570.237345,28.551426,38.424,100.0,-2.426,24.477108,491.0,11,12,7,6,28,4,3,12,2,5,0,1,0,2021
Missouri,38.456085,-92.288368,3,24.479955315217392,2252.155889,71.38884305434783,6567.773561,20.371038,37.573997,100.0,9.924,26.364151,248.0,6,13,2,2,24,6,7,22,8,2,0,0,0,2021
Missouri,38.456085,-92.288368,4,10.6378131475,978.67880957,69.91186916304348,6431.891963,32.219494,30.724,100.0,-6.376,25.274944,247.0,7,9,5,1,34,5,9,17,4,1,0,0,0,2021
Missouri,38.456085,-92.288368,1,2.435504575777778,219.19541182,61.050417522222226,5494.537577,31.421213,24.074001,100.0,-17.325998,10.300825,300.0,3,4,1,2,45,2,8,6,1,3,7,4,4,2022
Missouri,38.456085,-92.288368,2,18.402342405494505,1674.6131589,70.17557024175824,6385.976892,31.122828,36.674,100.0,-4.376,20.900496,331.0,7,14,6,7,36,1,4,11,1,2,1,0,1,2022
Missouri,38.456085,-92.288368,3,24.536454630434783,2257.353826,67.86737610869565,6243.798602,22.19773,38.823997,100.0,7.324,20.315317,209.0,8,10,4,4,28,10,11,15,2,0,0,0,0,2022
Missouri,38.456085,-92.288368,4,7.493950127391304,689.44341172,64.15827063043479,5902.560898,30.513052,27.724,100.0,-21.075998,13.77276,200.0,6,5,3,1,54,3,7,7,2,0,1,1,2,2022
Missouri,38.456085,-92.288368,1,8.817749,8.817749,91.901,91.901,15.542662,15.524,100.0,4.124,71.65236,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023
Montana,46.921925,-110.454353,1,-2.744041665177778,-246.963749866,69.95350478888889,6295.815431,38.921646,16.937,98.92132,-27.363,20.97767,315.0,3,0,0,0,39,4,2,3,3,0,11,1,24,2015
Montana,46.921925,-110.454353,2,7.703735183956044,701.03990174,66.39660625274726,6042.091169,30.274265,29.637,100.0,-11.763,21.540154,497.0,12,9,14,0,12,5,2,13,0,2,9,4,9,2015
Montana,46.921925,-110.454353,3,14.688698110869565,1351.3602262,56.54016342391304,5201.695035,27.459293,30.036999,100.0,-0.61300004,15.774077,326.0,13,3,11,0,18,3,3,26,9,4,1,0,1,2015
Montana,46.921925,-110.454353,4,-1.1715145319565217,-107.77933694,68.82187095652174,6331.612128,39.32083,22.437,100.0,-23.813,15.539176,324.0,3,0,0,0,31,6,5,4,3,2,18,2,18,2015
Montana,46.921925,-110.454353,1,-2.635687839846154,-239.847593426,70.15620552747252,6384.214703,37.420956,11.987,98.9021,-17.113,25.249836,315.0,0,0,0,0,31,3,2,6,1,0,21,2,25,2016
Montana,46.921925,-110.454353,2,8.062183027582417,733.65865551,66.25057024175824,6028.801892,34.145008,26.337,100.0,-12.813,20.309439,501.0,12,8,5,0,17,5,1,16,3,6,7,4,7,2016
Montana,46.921925,-110.454353,3,13.583150042391305,1249.6498039,60.51139964130435,5567.048767,30.018473,29.387,100.0,-0.263,17.4052,366.0,12,5,18,0,16,5,2,19,6,6,2,0,1,2016
Montana,46.921925,-110.454353,4,-1.2760436706521738,-117.3960177,67.34822055434783,6196.036291,36.386723,19.737,100.0,-31.713001,30.334398,287.0,3,1,1,0,38,8,2,4,1,2,21,1,10,2016
Montana,46.921925,-110.454353,1,-4.373046293444444,-393.57416641,66.27176961111111,5964.459265,38.047756,14.087,97.76015,-27.863,26.288742,446.0,0,0,0,0,32,3,0,5,1,0,18,1,30,2017
Montana,46.921925,-110.454353,2,7.050140897472527,641.56282167,61.52056941758242,5598.371817,35.406506,25.737,100.0,-9.713,19.86596,530.0,18,2,2,1,13,2,0,22,1,3,3,7,17,2017
Montana,46.921925,-110.454353,3,15.07060473801087,1386.495635897,48.76949041304347,4486.793118,28.510544,29.036999,100.0,-4.013,11.41416,264.0,8,4,9,0,15,7,6,31,2,1,3,3,3,2017
Montana,46.921925,-110.454353,4,-1.7749791327173912,-163.29808021,63.39910664130435,5832.717811,42.05842,15.837,100.0,-28.763,20.955864,476.0,1,0,0,0,31,4,1,1,2,0,23,6,23,2017
Montana,46.921925,-110.454353,1,-5.553671412666667,-499.83042714,69.29132546666666,6236.219292,38.773186,9.837,99.27676,-26.213001,14.742147,533.0,1,0,0,0,23,2,4,1,2,0,22,7,28,2018
Montana,46.921925,-110.454353,2,6.663716819247252,606.3982305515,69.24171101098901,6300.995702,27.691935,25.036999,100.0,-15.563001,23.398409,606.0,10,11,10,1,11,5,0,13,0,3,10,6,11,2018
Montana,46.921925,-110.454353,3,13.460867497826086,1238.3998098,58.825074836956524,5411.906885,23.893261,31.137,100.0,-4.213,14.165546,362.0,11,5,14,0,16,5,2,24,2,3,3,0,7,2018
Montana,46.921925,-110.454353,4,-1.9124566085869565,-175.94600799,69.83941332608696,6425.226026,37.99322,16.536999,99.65517,-22.763,22.83134,397.0,0,0,0,0,29,3,2,4,2,1,23,4,24,2018
Montana,46.921925,-110.454353,1,-7.353903020511112,-661.851271846,68.92406623333333,6203.165961,35.232212,10.087,99.63809,-31.163,14.2712145,441.0,0,0,0,0,22,9,4,0,1,0,23,2,29,2019
Montana,46.921925,-110.454353,2,5.110901018351648,465.09199266999997,72.03348087912089,6555.04676,39.33072,22.186998,100.0,-13.613,18.295103,727.0,3,11,5,0,13,2,0,15,0,3,11,5,23,2019
Montana,46.921925,-110.454353,3,13.524567460869566,1244.2602064,62.006264793478266,5704.576361,34.162083,27.436998,100.0,-9.363,18.58759,395.0,12,10,10,0,19,4,4,25,2,3,0,2,1,2019
Montana,46.921925,-110.454353,4,-2.9734619860108693,-273.558502713,69.44363951086957,6388.814835,41.638786,12.837,99.641495,-20.263,31.911259,400.0,1,0,0,0,36,2,4,3,2,0,22,9,13,2019
Montana,46.921925,-110.454353,1,-4.646058690989011,-422.79134088,69.10558779120879,6288.608489,46.22041,9.587,98.54093,-19.563002,22.073095,483.0,0,0,0,0,21,4,2,0,1,0,19,1,43,2020
Montana,46.921925,-110.454353,2,5.678620798186813,516.754492635,65.0922443956044,5923.39424,34.51685,25.286999,100.0,-20.913,16.684628,483.0,11,4,9,0,22,2,0,11,3,0,11,6,12,2020
Montana,46.921925,-110.454353,3,14.83299165869565,1364.6352325999999,50.62151534782608,4657.1794119999995,34.80848,29.286999,100.0,-8.813,11.841808,136.0,13,4,4,0,26,8,8,21,6,0,0,1,1,2020
Montana,46.921925,-110.454353,4,-0.4222618820978261,-38.848093153,63.46784403260869,5839.041651,41.766205,20.786999,100.0,-21.913,15.487608,371.0,0,0,1,0,39,2,2,1,4,0,22,4,17,2020
Montana,46.921925,-110.454353,1,-5.788740772144445,-520.986669493,68.47042848888888,6162.338564,43.933273,10.687,99.25895,-32.263,13.123908,398.0,0,0,0,0,32,3,1,2,2,0,21,3,26,2021
Montana,46.921925,-110.454353,2,6.516922050989011,593.03990664,63.18219240659341,5749.579509,35.208294,30.186998,100.0,-12.363,13.525022,504.0,5,1,4,0,16,7,3,12,3,0,14,7,19,2021
Montana,46.921925,-110.454353,3,15.736750592391305,1447.7810545,50.87663102173913,4680.650054,30.972555,29.837,100.0,-0.062999964,13.451292,240.0,7,10,9,0,28,5,4,20,4,4,0,0,1,2021
Montana,46.921925,-110.454353,4,-0.03141041793478252,-2.8897584499999915,63.52682585869565,5844.467979,40.998924,21.587,100.0,-25.113,12.478087,395.0,1,0,2,0,27,2,1,10,1,0,20,2,26,2021
Montana,46.921925,-110.454353,1,-4.450708453777778,-400.56376084,66.51109783333334,5985.998805,39.061245,12.487,99.27587,-30.663,26.75733,375.0,1,0,0,0,36,0,0,3,1,0,17,4,28,2022
Montana,46.921925,-110.454353,2,4.112274704835165,374.21699814,64.88093053846153,5904.1646789999995,35.864742,26.686998,100.0,-21.963001,19.289276,565.0,4,5,3,0,14,2,0,15,0,1,22,8,17,2022
Montana,46.921925,-110.454353,3,16.289717033695652,1498.6539671,52.39579838043478,4820.413451,30.035742,30.536999,100.0,1.287,11.831819,265.0,8,9,9,5,16,7,9,18,4,4,1,1,1,2022
Montana,46.921925,-110.454353,4,-2.9070445752173915,-267.44810092,69.1005411847826,6357.2497889999995,38.046055,20.387,100.0,-34.163,17.240147,428.0,1,1,1,0,36,3,3,2,0,0,17,6,22,2022
Montana,46.921925,-110.454353,1,-6.050501,-6.050501,80.04736,80.04736,17.114204,-2.263,86.88855,-9.463,57.561134,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023
Nebraska,41.12537,-98.268082,1,0.1634214502111112,14.707930519000008,56.48193368888889,5083.374032,45.504055,27.6565,99.27658,-24.043499,13.103325,75.0,2,0,0,0,53,9,7,6,4,0,4,1,4,2015
Nebraska,41.12537,-98.268082,2,16.388025005494505,1491.3102755,67.18673952747253,6113.993297,38.548588,32.3565,99.68128,-0.5935,16.415167,359.0,8,13,13,4,24,5,5,10,3,5,1,0,0,2015
Nebraska,41.12537,-98.268082,3,23.135961510869567,2128.508459,68.66136590217391,6316.845663,35.413826,34.7065,99.391624,10.0565,35.113983,221.0,4,17,3,0,28,11,3,15,10,1,0,0,0,2015
Nebraska,41.12537,-98.268082,4,6.907338072065218,635.47510263,66.06758248913043,6078.217589,38.01709,31.3565,99.67491,-14.643499,24.960188,269.0,2,2,6,0,37,4,10,6,4,1,10,0,10,2015
Nebraska,41.12537,-98.268082,1,2.1662757424175827,197.13109256,66.04723986813187,6010.298828,47.95032,24.456501,99.66837,-19.5935,19.624905,178.0,2,0,0,0,51,3,4,11,3,1,6,2,8,2016
Nebraska,41.12537,-98.268082,2,17.318931510989014,1576.0227675,63.340344307692305,5763.971332,48.654636,35.7565,100.0,-0.6435,18.956535,324.0,7,10,6,0,24,12,4,19,7,2,0,0,0,2016
Nebraska,41.12537,-98.268082,3,23.18374193478261,2132.904258,67.29025581521739,6190.703535,35.369884,35.7565,99.686005,7.3065,23.528494,222.0,8,13,9,0,27,2,9,19,4,1,0,0,0,2016
Nebraska,41.12537,-98.268082,4,6.731115071782609,619.262586604,61.36198341304348,5645.302474,59.549267,27.8065,99.67465,-19.6935,19.685955,135.0,3,2,2,0,48,6,12,4,3,3,5,1,3,2016
Nebraska,41.12537,-98.268082,1,1.8375740693333331,165.38166624,61.55474424444444,5539.926982,45.89541,25.6285,100.0,-16.9715,11.995067,215.0,2,0,3,0,43,2,3,10,3,2,8,3,11,2017
Nebraska,41.12537,-98.268082,2,16.823188086813186,1530.9101159,60.93760808791209,5545.322336,37.14286,36.7285,100.0,-1.7715001,17.51379,249.0,4,6,8,3,27,10,3,24,0,3,0,2,1,2017
Nebraska,41.12537,-98.268082,3,22.87460372826087,2104.463543,64.39934507608696,5924.739747,36.088093,38.2285,99.687874,8.3785,14.189965,195.0,7,7,9,1,30,10,6,15,4,3,0,0,0,2017
Nebraska,41.12537,-98.268082,4,5.046457284543478,464.274070178,62.64261679347826,5763.120745,44.281464,23.5285,99.68182,-21.171501,7.662545,180.0,3,1,3,3,51,8,4,6,2,1,5,0,5,2017
Nebraska,41.12537,-98.268082,1,-1.8473795644444446,-166.2641608,63.894914099999994,5750.542269,47.015507,19.978498,98.56862,-22.8715,15.969487,219.0,0,2,2,0,48,2,4,6,1,0,11,2,12,2018
Nebraska,41.12537,-98.268082,2,16.452606443956043,1497.1871864,63.433877912087915,5772.48289,45.035984,35.4785,100.0,-11.5215,18.95157,315.0,6,8,9,4,33,1,3,10,3,6,3,1,4,2018
Nebraska,41.12537,-98.268082,3,22.170414913043476,2039.678172,72.50215153260869,6670.197941,36.429436,33.5285,100.0,6.3785,32.10268,343.0,3,11,9,2,17,11,6,21,6,6,0,0,0,2018
Nebraska,41.12537,-98.268082,4,2.7230879474717393,250.5240911674,71.47200333695652,6575.424307,42.06304,30.9285,100.0,-19.421501,23.198555,312.0,7,4,1,0,41,5,9,7,1,2,6,2,7,2018
Nebraska,41.12537,-98.268082,1,-3.5321479546666668,-317.89331592,68.83140806666667,6194.826726,50.423134,21.828499,100.0,-21.521502,18.17189,296.0,1,1,1,0,43,1,4,5,3,1,11,7,12,2019
Nebraska,41.12537,-98.268082,2,15.229529753186812,1385.88720754,68.04753072527473,6192.325296,39.95351,35.2785,99.65734,-4.2215,29.19901,332.0,10,6,10,3,31,3,1,19,2,4,1,1,0,2019
Nebraska,41.12537,-98.268082,3,23.527298576086956,2164.511469,69.19326145652174,6365.780054,36.158054,35.578503,99.363815,9.4785,32.31348,220.0,8,10,7,2,33,10,2,11,6,3,0,0,0,2019
Nebraska,41.12537,-98.268082,4,3.4663623478260868,318.905336,64.28113090217391,5913.864043,47.924637,26.6785,99.29333,-12.971499,17.572014,257.0,3,3,4,0,44,5,8,7,2,0,8,3,5,2019
Nebraska,41.12537,-98.268082,1,0.9559725927692307,86.993505942,64.01682478021978,5825.531055,44.792156,21.828499,100.0,-18.7215,11.281038,228.0,3,2,1,0,47,5,3,8,1,0,8,2,11,2020
Nebraska,41.12537,-98.268082,2,16.326874043406594,1485.74553795,57.34581206593407,5218.468898,46.40091,35.7785,100.0,-7.0214996,18.122166,214.0,7,6,8,0,38,4,5,14,3,2,1,0,3,2020
Nebraska,41.12537,-98.268082,3,22.885428206521738,2105.459395,61.891176326086956,5693.988222,36.30471,35.6785,98.77015,5.7785,19.02302,134.0,6,5,2,2,32,11,8,16,8,2,0,0,0,2020
Nebraska,41.12537,-98.268082,4,5.587829741445653,514.080336213,58.73269601086956,5403.408033,49.435486,30.078499,97.63242,-13.6715,14.559054,198.0,3,2,0,0,47,10,9,4,4,1,2,2,8,2020
